,date,category,sales_rate
,2016-12-26,아이스크림,204
,2016-12-26,우산,105
,2016-12-26,탄산음료,133
,2016-12-27,과자,845
,2016-12-27,라면,380
,2016-12-27,마스크,21
,2016-12-27,생수,317
,2016-12-27,탄산음료,112
,2016-12-27,맥주,112
,2016-12-27,생리대,49
,2016-12-27,숙취해소제,98
,2016-12-27,스타킹,28
,2016-12-27,아이스크림,169
,2016-12-27,우산,7
,2016-12-28,과자,1170
,2016-12-28,라면,521
,2016-12-28,생리대,91
,2016-12-28,스타킹,56
,2016-12-28,탄산음료,133
,2016-12-28,맥주,105
,2016-12-28,생수,148
,2016-12-28,숙취해소제,217
,2016-12-28,아이스크림,303
,2016-12-28,마스크,7
,2016-12-29,과자,1035
,2016-12-29,라면,331
,2016-12-29,생리대,63
,2016-12-29,아이스크림,240
,2016-12-29,마스크,7
,2016-12-29,맥주,168
,2016-12-29,생수,133
,2016-12-29,숙취해소제,134
,2016-12-29,스타킹,42
,2016-12-29,탄산음료,126
,2016-12-30,과자,1487
,2016-12-30,라면,507
,2016-12-30,아이스크림,408
,2016-12-30,마스크,21
,2016-12-30,맥주,380
,2016-12-30,생리대,63
,2016-12-30,생수,471
,2016-12-30,숙취해소제,183
,2016-12-30,스타킹,49
,2016-12-30,탄산음료,70
,2016-12-31,라면,592
,2016-12-31,숙취해소제,169
,2016-12-31,아이스크림,557
,2016-12-31,과자,1268
,2016-12-31,맥주,225
,2016-12-31,생리대,106
,2016-12-31,생수,127
,2016-12-31,스타킹,77
,2016-12-31,탄산음료,154
,2016-12-17,아이스크림,500
,2016-12-17,마스크,7
,2016-12-17,면도기,7
,2016-12-18,과자,1909
,2016-12-18,라면,1262
,2016-12-18,마스크,14
,2016-12-18,생리대,91
,2016-12-18,탄산음료,310
,2016-12-18,맥주,267
,2016-12-18,생수,367
,2016-12-18,숙취해소제,84
,2016-12-18,아이스크림,345
,2016-12-18,면도기,28
,2016-12-19,과자,1677
,2016-12-19,라면,1233
,2016-12-19,맥주,197
,2016-12-19,생수,549
,2016-12-19,아이스크림,563
,2016-12-19,탄산음료,366
,2016-12-19,마스크,35
,2016-12-19,면도기,49
,2016-12-19,생리대,35
,2016-12-19,숙취해소제,126
,2016-12-19,스타킹,42
,2016-12-20,과자,1522
,2016-12-20,라면,1260
,2016-12-20,생리대,49
,2016-12-20,탄산음료,345
,2016-12-20,마스크,77
,2016-12-20,맥주,261
,2016-12-20,생수,466
,2016-12-20,숙취해소제,148
,2016-12-20,스타킹,63
,2016-12-20,아이스크림,472
,2016-12-20,면도기,28
,2016-12-21,과자,1459
,2016-12-21,라면,1106
,2016-12-21,맥주,360
,2016-12-21,우산,1029
,2016-12-21,탄산음료,366
,2016-12-21,마스크,84
,2016-12-21,면도기,7
,2016-12-21,생리대,63
,2016-12-21,생수,415
,2016-12-21,숙취해소제,70
,2016-12-21,스타킹,35
,2016-12-21,아이스크림,310
,2016-12-22,과자,2037
,2016-12-22,라면,1086
,2016-12-22,생리대,113
,2016-12-22,스타킹,56
,2016-12-22,아이스크림,500
,2016-12-22,탄산음료,196
,2016-12-22,마스크,28
,2016-12-22,맥주,374
,2016-12-22,생수,303
,2016-12-22,숙취해소제,140
,2016-12-22,우산,98
,2016-12-22,면도기,21
,2016-12-23,과자,2240
,2016-12-23,라면,1155
,2016-12-23,생리대,119
,2016-12-23,스타킹,84
,2016-12-23,탄산음료,190
,2016-12-23,마스크,49
,2016-12-23,맥주,493
,2016-12-23,면도기,14
,2016-12-23,생수,394
,2016-12-23,숙취해소제,134
,2016-12-23,아이스크림,274
,2016-12-23,우산,14
,2016-12-24,과자,1536
,2016-12-24,라면,987
,2016-12-24,맥주,465
,2016-12-24,탄산음료,175
,2016-12-24,마스크,161
,2016-12-24,생리대,120
,2016-12-24,생수,492
,2016-12-24,숙취해소제,176
,2016-12-24,스타킹,42
,2016-12-24,아이스크림,351
,2016-12-24,면도기,7
,2016-12-25,과자,1586
,2016-12-25,라면,888
,2016-12-25,맥주,373
,2016-12-25,생리대,147
,2016-12-25,생수,430
,2016-12-25,아이스크림,585
,2016-12-25,탄산음료,169
,2016-12-25,숙취해소제,35
,2016-12-25,스타킹,70
,2016-12-25,면도기,28
,2016-12-25,마스크,21
,2016-12-26,과자,1331
,2016-12-26,라면,1015
,2016-12-26,아이스크림,359
,2016-12-26,탄산음료,203
,2016-12-26,마스크,14
,2016-12-26,맥주,288
,2016-12-26,면도기,21
,2016-12-26,생리대,56
,2016-12-26,생수,450
,2016-12-26,숙취해소제,70
,2016-12-26,스타킹,28
,2016-12-26,우산,168
,2016-12-27,과자,1565
,2016-12-27,라면,1529
,2016-12-27,면도기,28
,2016-12-27,아이스크림,352
,2016-12-27,마스크,7
,2016-12-27,맥주,260
,2016-12-27,생리대,42
,2016-12-27,생수,338
,2016-12-27,숙취해소제,119
,2016-12-27,스타킹,42
,2016-12-27,탄산음료,189
,2016-12-28,과자,1444
,2016-12-28,라면,1071
,2016-12-28,아이스크림,325
,2016-12-28,마스크,56
,2016-12-28,맥주,232
,2016-12-28,생리대,70
,2016-12-28,생수,388
,2016-12-28,숙취해소제,141
,2016-12-28,스타킹,35
,2016-12-28,탄산음료,225
,2016-12-28,면도기,7
,2016-12-29,과자,1642
,2016-12-29,라면,1176
,2016-12-29,아이스크림,373
,2016-12-29,마스크,49
,2016-12-29,맥주,344
,2016-12-29,생리대,56
,2016-12-29,생수,275
,2016-12-29,숙취해소제,239
,2016-12-29,스타킹,42
,2016-12-29,탄산음료,105
,2016-12-30,과자,2022
,2016-12-30,라면,1135
,2016-12-30,생리대,105
,2016-12-30,아이스크림,563
,2016-12-30,탄산음료,373
,2016-12-30,마스크,14
,2016-12-30,맥주,402
,2016-12-30,생수,338
,2016-12-30,숙취해소제,147
,2016-12-30,스타킹,49
,2016-12-30,면도기,7
,2016-12-30,우산,14
,2016-12-31,과자,1796
,2016-12-31,맥주,436
,2016-12-31,생수,648
,2016-12-31,탄산음료,232
,2016-12-31,라면,1064
,2016-12-31,마스크,56
,2016-12-31,생리대,70
,2016-12-31,숙취해소제,112
,2016-12-31,스타킹,21
,2016-12-31,아이스크림,437
,2016-12-31,면도기,28
